Sample in Buffer,Sample in Window,TRIGGER,sample_data[7:0],wr_en,wr_addr[10:0],wr_data[7:0],capturing,triggered,capture_done,trigger_index[10:0],trigger_enable_state,trigger_mode_sel[1:0],config_channel_idx[2:0],btn_trigger_pulse,btn_channel_pulse,btn_type_pulse,btn_mode_pulse,curr_trig_cfg_ext[7:0],p_0_in,sw_test_pattern_IBUF[1:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,BINARY,HEX,HEX,BINARY,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,BINARY,HEX,HEX
1378,1378,0,01011011,1,164,01011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1379,1379,0,01011100,1,165,01011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1380,1380,0,01011101,1,166,01011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1381,1381,0,01011110,1,167,01011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1382,1382,0,01011111,1,168,01011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1383,1383,0,01100000,1,169,01011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1384,1384,0,01100001,1,16a,01100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1385,1385,0,01100010,1,16b,01100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1386,1386,0,01100011,1,16c,01100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1387,1387,0,01100100,1,16d,01100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1388,1388,0,01100101,1,16e,01100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1389,1389,0,01100110,1,16f,01100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1390,1390,0,01100111,1,170,01100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1391,1391,0,01101000,1,171,01100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1392,1392,0,01101001,1,172,01101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1393,1393,0,01101010,1,173,01101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1394,1394,0,01101011,1,174,01101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1395,1395,0,01101100,1,175,01101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1396,1396,0,01101101,1,176,01101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1397,1397,0,01101110,1,177,01101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1398,1398,0,01101111,1,178,01101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1399,1399,0,01110000,1,179,01101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1400,1400,0,01110001,1,17a,01110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1401,1401,0,01110010,1,17b,01110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1402,1402,0,01110011,1,17c,01110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1403,1403,0,01110100,1,17d,01110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1404,1404,0,01110101,1,17e,01110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1405,1405,0,01110110,1,17f,01110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1406,1406,0,01110111,1,180,01110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1407,1407,0,01111000,1,181,01110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1408,1408,0,01111001,1,182,01111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1409,1409,0,01111010,1,183,01111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1410,1410,0,01111011,1,184,01111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1411,1411,0,01111100,1,185,01111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1412,1412,0,01111101,1,186,01111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1413,1413,0,01111110,1,187,01111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1414,1414,0,01111111,1,188,01111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1415,1415,0,10000000,1,189,01111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1416,1416,0,10000001,1,18a,10000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1417,1417,0,10000010,1,18b,10000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1418,1418,0,10000011,1,18c,10000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1419,1419,0,10000100,1,18d,10000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1420,1420,0,10000101,1,18e,10000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1421,1421,0,10000110,1,18f,10000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1422,1422,0,10000111,1,190,10000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1423,1423,0,10001000,1,191,10000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1424,1424,0,10001001,1,192,10001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1425,1425,0,10001010,1,193,10001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1426,1426,0,10001011,1,194,10001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1427,1427,0,10001100,1,195,10001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1428,1428,0,10001101,1,196,10001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1429,1429,0,10001110,1,197,10001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1430,1430,0,10001111,1,198,10001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1431,1431,0,10010000,1,199,10001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1432,1432,0,10010001,1,19a,10010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1433,1433,0,10010010,1,19b,10010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1434,1434,0,10010011,1,19c,10010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1435,1435,0,10010100,1,19d,10010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1436,1436,0,10010101,1,19e,10010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1437,1437,0,10010110,1,19f,10010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1438,1438,0,10010111,1,1a0,10010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1439,1439,0,10011000,1,1a1,10010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1440,1440,0,10011001,1,1a2,10011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1441,1441,0,10011010,1,1a3,10011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1442,1442,0,10011011,1,1a4,10011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1443,1443,0,10011100,1,1a5,10011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1444,1444,0,10011101,1,1a6,10011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1445,1445,0,10011110,1,1a7,10011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1446,1446,0,10011111,1,1a8,10011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1447,1447,0,10100000,1,1a9,10011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1448,1448,0,10100001,1,1aa,10100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1449,1449,0,10100010,1,1ab,10100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1450,1450,0,10100011,1,1ac,10100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1451,1451,0,10100100,1,1ad,10100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1452,1452,0,10100101,1,1ae,10100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1453,1453,0,10100110,1,1af,10100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1454,1454,0,10100111,1,1b0,10100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1455,1455,0,10101000,1,1b1,10100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1456,1456,0,10101001,1,1b2,10101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1457,1457,0,10101010,1,1b3,10101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1458,1458,0,10101011,1,1b4,10101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1459,1459,0,10101100,1,1b5,10101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1460,1460,0,10101101,1,1b6,10101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1461,1461,0,10101110,1,1b7,10101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1462,1462,0,10101111,1,1b8,10101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1463,1463,0,10110000,1,1b9,10101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1464,1464,0,10110001,1,1ba,10110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1465,1465,0,10110010,1,1bb,10110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1466,1466,0,10110011,1,1bc,10110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1467,1467,0,10110100,1,1bd,10110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1468,1468,0,10110101,1,1be,10110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1469,1469,0,10110110,1,1bf,10110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1470,1470,0,10110111,1,1c0,10110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1471,1471,0,10111000,1,1c1,10110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1472,1472,0,10111001,1,1c2,10111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1473,1473,0,10111010,1,1c3,10111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1474,1474,0,10111011,1,1c4,10111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1475,1475,0,10111100,1,1c5,10111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1476,1476,0,10111101,1,1c6,10111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1477,1477,0,10111110,1,1c7,10111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1478,1478,0,10111111,1,1c8,10111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1479,1479,0,11000000,1,1c9,10111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1480,1480,0,11000001,1,1ca,11000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1481,1481,0,11000010,1,1cb,11000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1482,1482,0,11000011,1,1cc,11000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1483,1483,0,11000100,1,1cd,11000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1484,1484,0,11000101,1,1ce,11000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1485,1485,0,11000110,1,1cf,11000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1486,1486,0,11000111,1,1d0,11000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1487,1487,0,11001000,1,1d1,11000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1488,1488,0,11001001,1,1d2,11001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1489,1489,0,11001010,1,1d3,11001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1490,1490,0,11001011,1,1d4,11001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1491,1491,0,11001100,1,1d5,11001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1492,1492,0,11001101,1,1d6,11001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1493,1493,0,11001110,1,1d7,11001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1494,1494,0,11001111,1,1d8,11001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1495,1495,0,11010000,1,1d9,11001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1496,1496,0,11010001,1,1da,11010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1497,1497,0,11010010,1,1db,11010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1498,1498,0,11010011,1,1dc,11010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1499,1499,0,11010100,1,1dd,11010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1500,1500,0,11010101,1,1de,11010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1501,1501,0,11010110,1,1df,11010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1502,1502,0,11010111,1,1e0,11010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1503,1503,0,11011000,1,1e1,11010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1504,1504,0,11011001,1,1e2,11011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1505,1505,0,11011010,1,1e3,11011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1506,1506,0,11011011,1,1e4,11011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1507,1507,0,11011100,1,1e5,11011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1508,1508,0,11011101,1,1e6,11011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1509,1509,0,11011110,1,1e7,11011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1510,1510,0,11011111,1,1e8,11011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1511,1511,0,11100000,1,1e9,11011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1512,1512,0,11100001,1,1ea,11100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1513,1513,0,11100010,1,1eb,11100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1514,1514,0,11100011,1,1ec,11100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1515,1515,0,11100100,1,1ed,11100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1516,1516,0,11100101,1,1ee,11100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1517,1517,0,11100110,1,1ef,11100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1518,1518,0,11100111,1,1f0,11100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1519,1519,0,11101000,1,1f1,11100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1520,1520,0,11101001,1,1f2,11101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1521,1521,0,11101010,1,1f3,11101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1522,1522,0,11101011,1,1f4,11101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1523,1523,0,11101100,1,1f5,11101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1524,1524,0,11101101,1,1f6,11101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1525,1525,0,11101110,1,1f7,11101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1526,1526,0,11101111,1,1f8,11101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1527,1527,0,11110000,1,1f9,11101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1528,1528,0,11110001,1,1fa,11110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1529,1529,0,11110010,1,1fb,11110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1530,1530,0,11110011,1,1fc,11110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1531,1531,0,11110100,1,1fd,11110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1532,1532,0,11110101,1,1fe,11110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1533,1533,0,11110110,1,1ff,11110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1534,1534,0,11110111,1,200,11110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1535,1535,0,11111000,1,201,11110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1536,1536,0,11111001,1,202,11111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1537,1537,0,11111010,1,203,11111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1538,1538,0,11111011,1,204,11111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1539,1539,0,11111100,1,205,11111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1540,1540,0,11111101,1,206,11111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1541,1541,0,11111110,1,207,11111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1542,1542,0,11111111,1,208,11111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1543,1543,0,00000000,1,209,11111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1544,1544,0,00000001,1,20a,00000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1545,1545,0,00000010,1,20b,00000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1546,1546,0,00000011,1,20c,00000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1547,1547,0,00000100,1,20d,00000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1548,1548,0,00000101,1,20e,00000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1549,1549,0,00000110,1,20f,00000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1550,1550,0,00000111,1,210,00000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1551,1551,0,00001000,1,211,00000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1552,1552,0,00001001,1,212,00001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1553,1553,0,00001010,1,213,00001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1554,1554,0,00001011,1,214,00001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1555,1555,0,00001100,1,215,00001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1556,1556,0,00001101,1,216,00001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1557,1557,0,00001110,1,217,00001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1558,1558,0,00001111,1,218,00001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1559,1559,0,00010000,1,219,00001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1560,1560,0,00010001,1,21a,00010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1561,1561,0,00010010,1,21b,00010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1562,1562,0,00010011,1,21c,00010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1563,1563,0,00010100,1,21d,00010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1564,1564,0,00010101,1,21e,00010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1565,1565,0,00010110,1,21f,00010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1566,1566,0,00010111,1,220,00010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1567,1567,0,00011000,1,221,00010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1568,1568,0,00011001,1,222,00011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1569,1569,0,00011010,1,223,00011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1570,1570,0,00011011,1,224,00011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1571,1571,0,00011100,1,225,00011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1572,1572,0,00011101,1,226,00011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1573,1573,0,00011110,1,227,00011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1574,1574,0,00011111,1,228,00011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1575,1575,0,00100000,1,229,00011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1576,1576,0,00100001,1,22a,00100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1577,1577,0,00100010,1,22b,00100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1578,1578,0,00100011,1,22c,00100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1579,1579,0,00100100,1,22d,00100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1580,1580,0,00100101,1,22e,00100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1581,1581,0,00100110,1,22f,00100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1582,1582,0,00100111,1,230,00100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1583,1583,0,00101000,1,231,00100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1584,1584,0,00101001,1,232,00101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1585,1585,0,00101010,1,233,00101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1586,1586,0,00101011,1,234,00101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1587,1587,0,00101100,1,235,00101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1588,1588,0,00101101,1,236,00101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1589,1589,0,00101110,1,237,00101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1590,1590,0,00101111,1,238,00101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1591,1591,0,00110000,1,239,00101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1592,1592,0,00110001,1,23a,00110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1593,1593,0,00110010,1,23b,00110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1594,1594,0,00110011,1,23c,00110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1595,1595,0,00110100,1,23d,00110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1596,1596,0,00110101,1,23e,00110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1597,1597,0,00110110,1,23f,00110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1598,1598,0,00110111,1,240,00110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1599,1599,0,00111000,1,241,00110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1600,1600,0,00111001,1,242,00111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1601,1601,0,00111010,1,243,00111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1602,1602,0,00111011,1,244,00111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1603,1603,0,00111100,1,245,00111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1604,1604,0,00111101,1,246,00111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1605,1605,0,00111110,1,247,00111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1606,1606,0,00111111,1,248,00111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1607,1607,0,01000000,1,249,00111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1608,1608,0,01000001,1,24a,01000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1609,1609,0,01000010,1,24b,01000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1610,1610,0,01000011,1,24c,01000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1611,1611,0,01000100,1,24d,01000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1612,1612,0,01000101,1,24e,01000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1613,1613,0,01000110,1,24f,01000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1614,1614,0,01000111,1,250,01000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1615,1615,0,01001000,1,251,01000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1616,1616,0,01001001,1,252,01001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1617,1617,0,01001010,1,253,01001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1618,1618,0,01001011,1,254,01001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1619,1619,0,01001100,1,255,01001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1620,1620,0,01001101,1,256,01001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1621,1621,0,01001110,1,257,01001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1622,1622,0,01001111,1,258,01001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1623,1623,0,01010000,1,259,01001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1624,1624,0,01010001,1,25a,01010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1625,1625,0,01010010,1,25b,01010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1626,1626,0,01010011,1,25c,01010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1627,1627,0,01010100,1,25d,01010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1628,1628,0,01010101,1,25e,01010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1629,1629,0,01010110,1,25f,01010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1630,1630,0,01010111,1,260,01010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1631,1631,0,01011000,1,261,01010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1632,1632,0,01011001,1,262,01011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1633,1633,0,01011010,1,263,01011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1634,1634,0,01011011,1,264,01011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1635,1635,0,01011100,1,265,01011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1636,1636,0,01011101,1,266,01011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1637,1637,0,01011110,1,267,01011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1638,1638,0,01011111,1,268,01011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1639,1639,0,01100000,1,269,01011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1640,1640,0,01100001,1,26a,01100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1641,1641,0,01100010,1,26b,01100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1642,1642,0,01100011,1,26c,01100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1643,1643,0,01100100,1,26d,01100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1644,1644,0,01100101,1,26e,01100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1645,1645,0,01100110,1,26f,01100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
